AuthorId,RecipeId,Time,HighCalories,LowFat,HighFiber
2951918B,214118,2398,1.0,0,0
2000703335C,139693,2399,0.0,0,1
1540334C,174658,5401,0.0,0,1
636656E,338278,179,1.0,0,0
818125A,166242,3300,0.0,0,0
2001332617B,366725,1799,0.0,1,0
2000261545D,137885,4801,1.0,1,1
2001980524C,460731,2101,0.0,0,1
2002789945A,319370,2698,0.0,0,0
754183D,351753,3600,1.0,0,0
341986B,373001,2401,0.0,0,0
439405E,318484,3120,0.0,0,0
2000498621B,120766,1500,1.0,0,1
160131D,10428,3300,0.0,0,0
177714D,16438,3300,0.0,0,0
2653991D,35813,2099,1.0,0,1
2001038679A,213659,4200,0.0,0,0
113493A,134833,1080,1.0,1,0
1625155A,235186,2397,0.0,1,0
2002013280D,36550,298,1.0,0,0
1803772037B,140280,3601,0.0,0,0
717988A,158252,29100,0.0,0,0
2002071559B,111734,1801,1.0,0,0
2002429071E,11278,1500,0.0,1,0
1599661A,390744,2098,1.0,0,1
2239844D,182097,1500,0.0,0,0
1709681B,296392,1198,0.0,0,0
2000333540A,461052,2699,0.0,0,0
2001522304E,47079,9000,0.0,0,1
2744293D,173375,2098,1.0,0,1
1324735A,226479,9000,0.0,0,1
1052511B,70778,1501,0.0,0,0
56251E,287666,601,0.0,0,0
209133D,134450,601,1.0,0,0
123184D,103744,301,1.0,0,1
2954161D,85465,2401,0.0,0,0
1694687A,65469,3902,1.0,0,0
574244A,102139,2398,0.0,1,1
206134A,193861,4199,0.0,0,1
7096E,26306,3900,0.0,0,0
1660997C,4667,1379,1.0,1,0
130223D,87384,300,0.0,1,0
30260B,15072,2279,0.0,0,0
2002232038A,290412,300,0.0,0,0
2001541813E,246821,1799,0.0,1,0
2002761625E,160527,15299,1.0,0,0
2284028D,67169,1799,0.0,0,0
2001874174C,177369,4200,0.0,0,1
2002028432D,77100,3598,0.0,0,1
1803227773A,42609,179,0.0,0,1
172800E,74475,3299,1.0,1,0
322793D,51003,1081,1.0,0,1
233166E,95202,5097,0.0,0,0
216058C,29294,3599,0.0,1,1
2001974156D,40472,6602,0.0,1,1
751444B,311701,1799,0.0,0,0
2001585853C,23121,6299,0.0,1,0
2797113D,199636,718,1.0,1,0
439405E,233391,1801,0.0,0,1
784509D,265589,2699,1.0,1,0
1518033C,113172,900,0.0,1,0
591401B,223356,900,0.0,0,1
2735701C,41260,1198,1.0,0,0
98608A,49413,1799,0.0,1,1
2001980524C,370015,1798,1.0,0,0
1325368E,38433,3300,1.0,0,1
262094A,98950,2999,0.0,1,1
2002450900D,66898,2700,1.0,0,1
335936B,359802,3300,0.0,1,1
2001444656E,126611,4200,0.0,1,0
1986249A,58368,1201,1.0,0,0
1802973666B,16800,299,1.0,0,1
518095B,8701,3601,0.0,1,1
2899117A,66668,1799,1.0,0,0
45463519E,95569,4799,0.0,0,1
1052375A,89204,19798,1.0,0,1
2543033D,62542,0,0.0,0,0
2001634643A,455288,1920,0.0,0,1
2002769097E,159249,1500,1.0,0,1
981248D,264964,2699,1.0,1,0
51033B,80156,1500,1.0,0,0
1920441E,80107,899,0.0,0,1
2000234778D,364525,601,1.0,0,1
1602321C,8579,1380,0.0,0,0
2000128181B,59863,1499,0.0,1,0
619627D,203469,36900,0.0,1,0
1183832D,49110,2578,0.0,1,0
704912C,97573,2400,1.0,1,1
1287015A,45809,14398,1.0,0,1
2002090888D,110612,2700,0.0,0,0
2278793A,5049,720,0.0,1,0
113637D,26767,2400,0.0,0,1
488773C,328435,299,0.0,1,1
2001470345B,204223,4799,1.0,1,0
514019D,50719,5098,1.0,0,0
2806603B,54559,120,1.0,1,1
113493A,255607,4800,0.0,1,1
2954161D,18709,2398,0.0,0,1
265672C,28435,1800,1.0,1,0
818125A,264251,5398,0.0,0,0
2000311698C,482391,2999,1.0,0,1
561124D,321713,1200,1.0,0,0
244944C,61621,1800,1.0,1,1
268580D,311535,17103,0.0,0,1
2002340483D,38783,2400,0.0,1,1
1628206E,18255,2398,0.0,1,1
544583A,77039,959,1.0,0,0
2001506408B,72039,3598,0.0,1,0
38756A,128208,299,1.0,1,0
916586A,242218,2400,0.0,0,0
756559C,101285,1,0.0,0,0
1289528E,109002,4799,0.0,0,0
367019C,60481,1798,1.0,1,0
1803503752B,103421,299,0.0,1,1
1884676C,327811,2999,0.0,0,0
1414324D,79431,5398,0.0,0,0
29820B,54230,2100,0.0,0,1
1477145C,286350,1500,0.0,0,1
1472350C,86436,900,0.0,0,0
394242E,61816,3601,1.0,1,0
2002348686D,117650,599,1.0,0,0
1222368B,217963,898,0.0,1,1
2001095581E,221478,1498,1.0,0,0
2715785B,198156,1200,1.0,0,0
1414484D,83524,1500,0.0,0,0
484884D,214400,1198,0.0,1,0
502507A,108524,599,0.0,0,0
2351855C,388727,2400,1.0,1,1
2001463583D,252691,2400,0.0,1,1
283232E,121865,1501,1.0,1,1
2002698657D,162386,1799,0.0,0,0
323130D,375264,1198,0.0,1,0
104168A,424270,1199,0.0,0,0
935221A,119449,3299,1.0,0,0
1468881D,326391,22199,0.0,0,1
2000524670C,382190,598,1.0,0,1
1844423C,88845,7080,1.0,0,1
2001828468E,79766,15599,0.0,0,1
1146399C,44278,12000,0.0,0,0
2002205928C,10211,11099,1.0,0,1
2000121853D,203480,7200,1.0,0,0
281960D,384800,300,0.0,0,1
2001509029C,3564,900,1.0,0,1
2001506732A,20145,2402,0.0,0,1
2002781573B,30358,4200,0.0,0,0
532328B,461076,1800,0.0,1,1
2001198531D,166435,2401,0.0,0,1
1800051359E,195326,2100,1.0,0,1
2000700962D,47961,900,0.0,0,0
2000234778D,328099,1201,0.0,0,0
849837D,12458,2099,0.0,0,1
221472B,296628,1500,0.0,0,1
347722E,327368,2698,0.0,0,1
2000862277D,46262,600,0.0,1,0
182480B,15411,24300,0.0,1,0
2000333540A,52058,299,0.0,1,1
2002598925D,14229,29699,1.0,0,1
126438D,9930,2699,1.0,0,1
2000369128A,10703,3899,0.0,0,0
2001796402A,110506,2099,0.0,0,0
1715801C,405930,17099,0.0,0,1
2001367892C,43100,153599,0.0,0,0
1034097D,31799,1800,0.0,0,0
2001160032C,18351,2997,1.0,0,1
488773C,493087,1798,0.0,0,0
1707687E,83086,5400,1.0,0,0
2002704840D,74086,2402,0.0,0,1
2002040356A,211891,3598,1.0,0,1
278940B,68321,4800,1.0,1,0
546875B,1536,4500,0.0,1,0
1035889B,532075,2761,1.0,0,0
2194654E,77176,5101,0.0,1,1
256570A,27600,2699,1.0,0,1
2001921776C,262290,1800,0.0,0,1
310576A,20706,2700,0.0,0,1
2000448668D,133140,1799,0.0,0,1
2001961001B,32973,22499,0.0,1,1
2001184682A,353088,1498,0.0,0,0
2262227E,257812,3599,0.0,1,0
2001589267C,53508,1681,0.0,0,0
1802603279A,378795,21597,0.0,1,1
1509744E,184585,2340,1.0,1,1
2001784595D,79846,1620,1.0,0,0
2182521B,72676,2099,0.0,0,1
2001308201E,41648,899,1.0,0,1
1196270A,370545,4500,1.0,0,1
1894476C,175022,600,0.0,1,0
2002162053E,17722,4798,0.0,0,1
1535854E,42780,1800,1.0,0,0
1302255B,104595,8400,0.0,1,0
1891226C,87679,840,0.0,0,1
284695D,166796,11700,0.0,0,0
1930181E,445253,5100,1.0,0,0
1558517C,32147,2460,0.0,0,0
1404976E,508263,3601,0.0,0,1
212497E,83561,4200,0.0,0,0
529380B,9064,302,1.0,0,1
1382040C,80678,5699,1.0,0,1
741522D,51140,3299,0.0,0,1
2001515562C,55255,1500,0.0,0,0
2002008302D,32345,1800,1.0,0,1
2002061544D,4957,898,0.0,0,0
1248558E,474936,1798,0.0,0,1
1870320C,190958,899,0.0,0,0
265642E,89785,4500,0.0,0,1
1800036136C,14328,5399,1.0,0,0
2001340262D,71873,1797,0.0,0,1
2002267372D,25885,1799,0.0,1,0
2001911204C,132501,2100,1.0,0,0
368104D,123481,1201,0.0,0,0
2001587324C,8619,898,1.0,0,0
2001529919B,80498,1798,0.0,1,1
2001203176D,117317,2400,1.0,0,0
104168A,334595,900,1.0,1,0
996379A,90387,3000,0.0,0,1
490143C,167513,599,0.0,0,1
1826140A,124950,1501,0.0,0,1
2000285999D,81725,4499,0.0,0,0
2001515627C,99550,2098,0.0,0,0
1370319C,289067,11700,0.0,1,0
1009854C,46365,1799,0.0,0,0
2694601B,265982,1679,0.0,1,0
1633613A,158625,3600,1.0,0,0
2000455877B,515434,3598,0.0,0,0
679814A,38067,12600,1.0,0,0
2027782B,115532,4200,0.0,0,0
2000749096D,267256,15000,0.0,0,0
625182D,305524,44699,0.0,0,1
1035366E,524946,298,1.0,0,1
1972433C,47060,300,0.0,0,1
2001303184B,132072,22201,0.0,0,1
2002115650A,113006,3898,0.0,0,1
779107A,379150,1800,0.0,0,0
1803518852C,147496,2760,1.0,1,1
404402B,108842,61,0.0,0,1
2001300313E,218996,2400,1.0,0,1
2000793626E,330959,119,0.0,0,0
2000041161D,69173,4499,0.0,0,0
2002029344C,29935,4500,1.0,1,0
2002288324D,163850,1200,1.0,0,1
2002061544D,84770,1799,1.0,0,0
2001800546D,150993,86400,1.0,0,0
2000088153B,317431,1498,1.0,1,0
264433A,200194,1499,0.0,0,0
2001876827E,450137,1799,0.0,0,0
45944420D,61414,2100,0.0,0,0
1382040C,424134,1800,0.0,0,1
396399A,144336,1199,0.0,0,1
254782C,74791,1799,1.0,0,1
1803647504D,86397,599,0.0,0,0
58405C,528861,4199,0.0,1,1
321651B,424194,29699,1.0,1,0
39273B,9117,5998,0.0,0,1
104168A,376850,4198,1.0,0,1
1251860A,22275,300,0.0,1,1
1802911870C,128543,1200,0.0,0,0
2000717997D,16152,5400,1.0,1,1
2304105C,38725,22199,0.0,0,1
2026140A,192769,15302,1.0,0,0
1566612A,245448,2998,1.0,0,1
2140716D,461055,37200,0.0,0,0
9529922E,67570,600,1.0,0,0
2236423C,15169,480,0.0,0,0
1802578171C,303131,4799,0.0,0,0
356867D,93524,1500,1.0,0,1
982599A,56906,7799,0.0,0,0
1922149E,54607,3601,0.0,0,1
254061C,80413,6301,1.0,0,1
1841956C,361518,2699,0.0,0,0
1087458A,161219,119,0.0,0,0
2000816938E,60019,1021,0.0,0,0
42223864D,259276,3001,0.0,1,0
1183832D,31128,2699,1.0,0,0
598149B,2387,2400,1.0,0,0
2001940802C,158795,4799,0.0,0,0
456221D,100504,3600,1.0,0,0
449640C,115942,4799,1.0,0,0
1202780E,1267,121,0.0,0,1
2001876827E,123335,2700,1.0,0,1
2002424622C,325100,179,0.0,0,0
2082643A,216134,3599,0.0,0,1
818125A,66468,2401,0.0,0,0
2002269955B,129598,3299,0.0,0,0
1054613C,211570,3299,1.0,1,0
488773C,254676,961,0.0,0,0
67613A,31080,4497,1.0,0,1
29196B,60506,2099,1.0,0,1
1620730C,420398,1200,0.0,1,0
2002065454B,210621,420,0.0,0,0
2002219246D,64570,2101,0.0,0,0
1658473A,215878,2101,0.0,0,1
2854254E,60382,3900,0.0,0,0
1696072E,70362,898,1.0,0,0
1803340263D,242232,4499,0.0,0,1
2001841088C,116246,1200,0.0,0,1
2000333540A,211572,420,1.0,0,0
1994044C,185197,1800,1.0,0,0
732521A,238138,1799,0.0,1,1
1320243B,54828,1800,0.0,0,0
403219E,216099,1560,1.0,0,1
706610E,155564,900,1.0,0,1
2001837438B,228047,1919,1.0,1,0
2001140327C,24618,5399,0.0,0,0
1827868C,9160,2100,0.0,0,1
2000060594B,41463,30300,0.0,0,0
1994044C,305336,2998,0.0,0,0
2419742D,55434,1800,1.0,0,0
993497D,291098,900,1.0,0,1
2000883462A,195630,12600,1.0,0,0
2001727051B,402070,58,0.0,1,1
119655B,37023,8401,0.0,0,0
2415575A,10296,1499,0.0,1,0
2001704692A,483255,5400,0.0,0,1
751444B,440713,7198,1.0,0,1
1316717E,424933,299,1.0,0,0
1800365550E,228870,8099,1.0,1,1
2001635790D,54843,2098,1.0,1,1
518537E,404399,6297,0.0,0,0
842776E,94467,2699,1.0,1,0
2001961001B,156122,2400,1.0,0,0
2200382E,76991,900,0.0,0,0
658888B,105977,1499,1.0,0,0
518537E,60555,2399,1.0,0,0
1801603591B,394244,2098,0.0,1,0
1993938D,50722,15598,0.0,0,1
732521A,318828,2099,1.0,0,0
541515B,96381,2100,0.0,1,0
1382040C,328968,2698,1.0,0,1
2002087784B,293541,2100,1.0,0,0
593038B,40857,4080,1.0,0,1
32673E,95437,898,1.0,1,0
1084748D,278849,2100,1.0,1,0
1879778E,17466,2099,1.0,0,1
2000455877B,413657,1501,1.0,0,0
2001432361C,198828,419,0.0,0,0
231857C,170947,4497,1.0,1,0
2873126A,90774,4499,1.0,1,1
906628A,11514,599,0.0,0,0
2199045C,278583,5398,1.0,0,0
2657040D,95551,5999,1.0,0,0
2000141054B,193374,1799,0.0,0,0
1427237E,472445,1500,1.0,0,1
94538E,28165,899,1.0,0,0
852331B,122319,2401,1.0,0,1
2001381969E,260649,5999,1.0,0,0
2924292E,86516,1198,1.0,0,1
159872B,9272,1800,1.0,0,0
1315722A,109597,12601,1.0,1,0
2002542455D,101872,2400,0.0,0,0
1803450937D,28011,3000,0.0,0,0
2001320859A,31524,1500,1.0,0,1
2000507635A,495345,29101,0.0,0,0
2002061285E,74475,3298,1.0,0,0
2262227E,503438,300,0.0,0,0
477728E,84855,1800,1.0,1,0
2000221720D,141944,3599,0.0,0,1
2000858255A,286704,1201,1.0,1,0
477728E,75659,2278,1.0,0,0
2001075908D,15027,3900,0.0,1,1
1802911870C,230752,599,0.0,1,1
278544C,420289,1500,0.0,0,1
2002489799C,54820,93599,1.0,0,1
1212759A,76012,1198,0.0,0,0
2002498088C,13639,597,0.0,1,0
1000509D,292905,5700,0.0,0,0
72825E,80538,1800,0.0,0,1
2000261242C,285846,298,1.0,0,0
529925C,239873,3300,0.0,1,0
2287355E,26931,1081,0.0,1,0
717003C,202589,3000,1.0,0,1
229260B,80711,1200,0.0,0,0
2002027797C,388893,1201,1.0,0,0
1646625B,403450,25800,1.0,0,0
1760603E,470044,900,1.0,1,1
76140E,300266,1200,0.0,0,1
1074489E,9160,2098,0.0,0,1
113493A,170080,2400,0.0,0,1
2001737243A,101104,4500,1.0,0,0
2002257072B,198087,600,0.0,0,0
29998D,13307,7499,1.0,0,0
1057310A,2886,4200,0.0,0,0
126315A,234639,1197,0.0,0,0
189229C,82102,1199,1.0,0,0
125396A,33752,6300,0.0,1,0
784509D,386687,899,1.0,0,0
2001488745C,255227,1320,1.0,0,1
403219E,16596,3001,0.0,0,0
577435A,32424,1198,1.0,0,1
389283A,280302,601,1.0,1,0
282336C,44982,1320,0.0,0,0
971348E,348943,3299,1.0,0,1
27181B,334,4798,1.0,0,1
1997882E,179565,3600,1.0,0,0
374662E,111514,1800,0.0,0,1
2001395459C,80868,2701,0.0,1,0
935221A,53516,300,1.0,1,0
2001432017C,38171,2399,1.0,1,0
2000854400B,20408,1799,1.0,1,0
64694B,25492,901,1.0,0,1
800529D,89925,1799,0.0,1,0
619246D,13862,1800,0.0,1,0
2000050909D,30251,1499,1.0,1,0
2919616E,31128,2700,0.0,0,0
2002152768A,222156,2100,1.0,0,0
2002849663D,25857,1802,0.0,0,0
241493B,165742,5401,0.0,0,1
2002240040C,70942,6300,1.0,0,0
1593230B,380409,2999,0.0,0,1
1802399983E,16244,7200,0.0,0,1
1208955D,81816,8100,0.0,0,0
43143387C,83276,1199,1.0,1,0
1111223A,45809,14400,0.0,1,1
1074878D,200296,4200,1.0,0,1
456360E,304099,3599,0.0,1,1
315832A,181599,1500,0.0,1,0
2094148C,99709,3600,1.0,0,1
308432E,114288,1800,1.0,1,0
1240731E,129353,1799,0.0,0,0
2818778E,407336,3599,0.0,1,0
2919616E,413695,899,0.0,0,0
1803667527C,50038,3899,0.0,0,0
714655D,132263,2399,0.0,0,0
278940B,377591,298,1.0,1,1
2001021584E,22349,1499,1.0,0,0
2002759672A,89218,2100,1.0,1,0
1930181E,359051,2400,1.0,0,1
514750D,479,1499,1.0,1,1
131498D,141488,21900,0.0,0,1
343561E,257344,2399,0.0,0,1
2002235461E,196409,4199,0.0,0,0
2027782B,78921,10800,0.0,1,0
134584B,8701,3598,0.0,1,0
58562E,302812,2401,1.0,1,0
1100632C,54616,1860,0.0,0,0
2604762D,31717,4799,0.0,0,0
1721871B,81646,1200,1.0,0,1
907159E,145325,1378,1.0,0,0
54152C,119996,1381,0.0,0,1
13763B,82119,14999,0.0,1,1
2001652471B,267526,1200,0.0,1,1
2002157358A,19177,119,1.0,1,0
1784003B,28758,900,0.0,0,0
1455455A,179292,9001,1.0,0,0
2001127421B,138031,1500,1.0,0,0
611787D,84419,60,0.0,0,0
1904284B,135272,2098,0.0,0,1
1508825C,70641,600,1.0,1,0
1791675A,372209,2098,0.0,0,0
2001740301C,133031,361,0.0,0,1
2001841088C,99423,1799,1.0,0,1
1036293B,147927,1260,1.0,0,0
123184D,76386,4199,0.0,0,1
389283A,397640,2098,0.0,0,0
166761D,74057,1799,1.0,1,0
1411459D,97496,18899,0.0,0,1
60250D,178681,3599,0.0,0,1
2000723476E,42768,3601,1.0,0,1
1802651396D,12867,3300,0.0,0,0
521247B,82102,1200,1.0,0,1
1235623C,330047,3599,0.0,1,0
1593230B,308872,3298,1.0,0,0
683746A,72782,359,0.0,1,1
263758D,50070,2699,0.0,0,0
2000965415B,68159,22499,1.0,1,0
353536A,486132,3301,1.0,0,1
1180158D,143690,1980,0.0,0,1
2002078685A,142998,1199,0.0,0,1
2000573538E,12347,4200,1.0,0,1
423683C,333233,5399,0.0,1,1
1802545116E,67256,2400,1.0,1,0
2002758935B,86379,1080,0.0,0,0
1749627E,12969,1260,0.0,0,1
1450130C,274963,1497,1.0,0,1
2000703335C,485113,1861,0.0,0,0
1169991D,119136,541,0.0,0,0
1198915E,2886,4200,0.0,0,1
1658473A,406672,2400,1.0,0,1
2001844540E,353859,8401,1.0,0,0
596377E,282447,600,0.0,1,1
2757353A,116506,8999,1.0,1,1
1739815D,183416,3601,0.0,0,1
1072359C,16323,3000,0.0,0,1
2000524772C,37336,597,0.0,0,0
2383337B,22137,3898,1.0,0,1
1341194A,27109,3901,0.0,0,0
876904C,7571,599,0.0,0,1
1803541569D,88680,1320,0.0,0,1
544489B,294196,3598,0.0,0,0
527034C,150863,3601,0.0,0,1
242563C,412063,2101,1.0,0,0
1963292A,28768,3899,0.0,0,0
65907B,64262,29399,0.0,0,0
2001479330B,188031,1200,1.0,0,1
484178D,371183,900,0.0,1,0
546022E,39526,1200,0.0,0,0
2001352633D,307506,5699,0.0,1,1
593038B,45809,14400,0.0,0,0
1749627E,184316,899,0.0,0,1
2403967A,339453,8401,0.0,0,0
1920450C,162940,1201,0.0,1,0
2002192060D,67898,2700,1.0,0,0
2001420343E,26191,3599,0.0,0,1
2002172795A,20408,1797,0.0,0,1
518537E,54062,7500,0.0,0,0
2001072485C,30541,4800,0.0,0,0
2001385448D,26504,3301,0.0,0,1
983153D,235221,3898,0.0,0,0
1802621351C,124687,3599,1.0,0,0
1803310945B,30484,3001,0.0,1,0
1803364292C,290595,1199,0.0,0,1
39275C,113943,301,1.0,1,0
719082E,158351,1199,0.0,1,1
2000609047B,10881,3001,0.0,0,0
667485C,191326,1918,0.0,0,1
2001394013C,64430,2099,0.0,0,0
1800151941D,127820,11100,0.0,0,1
1453805B,255740,2099,0.0,0,0
11867572A,227316,7499,1.0,1,0
231445B,131419,2098,0.0,0,1
2002463647E,408950,3299,0.0,0,1
2000715462D,87421,1800,1.0,0,0
2000946186D,96963,1259,1.0,0,0
527699D,85629,1200,0.0,1,1
1724387B,54469,1799,0.0,1,0
1450169D,28758,899,1.0,0,0
2001415798C,686,3300,1.0,0,1
2001190541E,63860,597,1.0,0,1
2000903616C,238231,1800,0.0,0,0
2954161D,25009,1201,1.0,0,0
464327C,4627,7919,0.0,0,0
1800040091C,116555,7199,1.0,1,1
2001488155B,478371,3900,1.0,0,1
2001432505C,472743,2999,1.0,0,1
292228D,338944,599,1.0,0,1
1802897938D,215370,29998,1.0,0,1
979978E,138062,7199,0.0,0,0
784879D,52277,899,1.0,0,0
445528D,344209,11700,1.0,0,0
2001987114D,121799,599,0.0,0,1
891885A,341422,5401,1.0,1,1
2002425065E,28251,1801,1.0,0,1
103767C,47696,7499,1.0,1,1
953505B,219013,899,1.0,0,0
2001342226C,89207,1199,0.0,1,1
2002463647E,428760,900,1.0,0,0
53691E,43023,4199,0.0,0,1
2001001451E,35450,3598,0.0,0,0
762006E,280351,19800,1.0,0,1
1382040C,116605,1799,1.0,0,0
1157454C,54305,420,1.0,0,0
2001376005E,58002,8400,0.0,1,0
1562723C,263161,299,0.0,0,0
1625155A,313057,2700,0.0,0,1
2002699045D,327811,3000,0.0,0,0
2002772961B,71360,1500,0.0,0,0
712196D,226443,1200,1.0,1,0
225320B,117519,1798,0.0,0,0
1926806D,48635,4200,1.0,1,1
2000855688E,24735,3001,1.0,0,0
1955821A,440725,180,1.0,1,0
2001375990D,257768,1800,1.0,1,0
945337E,329674,4500,0.0,0,0
2001976840D,8724,1320,0.0,1,0
1271939D,71109,2340,0.0,0,1
2000541562E,214906,1200,0.0,0,1
105598C,11661,1198,1.0,0,0
263758D,55424,4499,1.0,0,0
221472B,191417,3000,1.0,0,1
2001183259E,225319,2398,1.0,1,0
935221A,113582,54000,0.0,0,1
1768616C,108038,1618,1.0,1,0
1803006964B,187522,5699,0.0,0,1
2001127421B,505411,599,1.0,1,0
1614742B,23821,40200,0.0,0,1
2000675527C,152834,2400,0.0,0,1
433881D,33869,1019,1.0,0,1
2001699148D,61038,1800,1.0,0,0
2000403091D,3595,2700,0.0,0,0
115723D,132836,8700,1.0,1,1
1803660036B,70347,2400,0.0,0,1
2955934D,58516,1798,0.0,0,1
766211A,103145,3601,0.0,0,0
1803253151B,133821,1800,1.0,1,0
935221A,94469,12001,0.0,0,1
367019C,280875,2399,0.0,1,0
2150048D,507769,2698,1.0,1,0
315723D,145366,16199,0.0,0,0
23068B,114989,1201,1.0,0,1
2000088153B,53758,958,1.0,1,0
1801537445B,284512,2999,0.0,0,0
2386247A,91519,2279,0.0,1,0
1169991D,53914,1197,0.0,0,1
2856680C,58516,1801,0.0,0,0
2001014905D,211669,299,1.0,1,0
2000258548A,211549,3000,1.0,0,0
2000456091B,106334,9000,0.0,1,0
54830A,252977,4199,1.0,0,1
161652C,40069,1800,1.0,0,0
442934B,90674,599,0.0,1,0
1341194A,70926,2098,0.0,0,0
2955343A,50732,479,0.0,1,1
2342159A,23242,4499,0.0,1,0
2002040356A,136145,2999,0.0,0,1
90112A,43068,4502,1.0,1,0
2332877C,110548,11102,1.0,0,1
2001591909B,313442,4198,0.0,1,1
1006230D,446237,3299,0.0,1,0
2001467708E,11550,1199,1.0,0,1
2002315446B,67186,1799,1.0,0,1
282462D,14681,1201,0.0,0,1
968750D,407601,5100,0.0,0,1
2002650313B,94170,5699,1.0,0,1
2762195D,81096,1500,0.0,0,1
2002103326C,428656,1079,0.0,0,0
2002018839A,29884,9002,0.0,0,0
756999B,29493,4499,0.0,0,0
2000447332E,137262,2519,0.0,0,1
2482740D,140102,1500,0.0,1,0
1802926567C,142264,4800,1.0,0,0
108592A,9773,2701,1.0,1,1
1007722B,150473,3899,0.0,0,0
1802552781E,10210,2160,1.0,0,0
2002087784B,370572,1799,0.0,0,0
364449C,295761,3600,0.0,0,0
2000957817B,389830,26999,1.0,0,0
1054613C,57248,20999,1.0,0,0
891885A,222816,1800,0.0,0,0
1758899E,214119,180,1.0,0,0
1930181E,298862,2701,0.0,1,1
229260B,265188,1800,0.0,0,1
2001350774D,47376,1498,0.0,0,0
335936B,267913,3300,0.0,0,1
198500A,109163,7502,0.0,0,1
2815509E,143317,29398,0.0,0,1
2002046985B,50421,3298,1.0,0,0
1546442B,50684,10199,1.0,0,0
781040C,97573,2399,0.0,1,0
437977C,470830,300,1.0,0,1
1622222C,13067,1201,0.0,0,1
550020C,207187,598,1.0,1,0
2001130269E,355613,900,1.0,0,1
900063D,21761,541,1.0,0,1
649465C,40470,1198,0.0,0,1
1244997D,214925,86998,1.0,0,1
533270C,54507,6300,0.0,1,0
1459539E,301070,1198,0.0,0,0
516153C,83743,21898,1.0,0,0
665790D,132988,300,0.0,0,1
2000081824E,47335,7797,0.0,0,0
2321285E,116956,1500,0.0,0,0
2001934548A,304533,4799,1.0,0,1
331762E,25674,4500,1.0,1,0
475321E,258085,2401,1.0,0,1
2001952485A,9931,8096,1.0,0,1
770921A,12761,2999,1.0,1,0
2000056966E,104086,8400,0.0,0,1
1535854E,120370,599,1.0,0,0
1581090B,244344,2698,0.0,0,0
1133693D,250860,3899,1.0,0,0
1094392E,161786,3300,1.0,0,0
2002497258D,49950,898,1.0,0,0
2000117982D,52488,1198,0.0,0,1
128163A,100480,3296,1.0,0,1
883687B,25690,88200,1.0,1,0
104168A,12199,7198,0.0,1,0
935221A,122919,1801,0.0,0,0
1804309B,77861,1499,0.0,1,0
908262A,132263,2399,1.0,0,1
496064C,161381,1500,0.0,0,0
1779173D,169825,6300,0.0,0,0
2002035307B,9494,300,1.0,0,0
868298E,37037,1800,0.0,1,1
1101195E,19472,1318,0.0,0,0
728819E,263199,4080,0.0,0,1
195455A,93273,6599,0.0,1,0
377695D,52348,2400,1.0,1,0
1802466338E,121267,2098,1.0,1,0
224009D,73947,1799,1.0,0,1
1562723C,346536,29099,0.0,0,0
2000542823C,56326,3000,0.0,0,1
2002618055D,37357,1801,1.0,0,0
562526E,19724,1200,0.0,0,1
899556D,256370,1201,1.0,1,1
1930181E,297947,1796,1.0,1,1
1389447D,217607,2400,0.0,1,0
442522C,128952,1678,1.0,1,0
490417C,17262,3298,0.0,0,1
2001961001B,218770,4501,0.0,0,0
1222368B,155452,2698,1.0,0,1
456221D,7141,3899,1.0,1,0
161441E,138758,599,1.0,1,0
2001401728D,20755,479,1.0,0,0
779107A,233156,2998,0.0,0,0
147357A,17181,8101,0.0,1,1
207548A,135517,5100,0.0,0,0
2000635969C,194218,1200,0.0,0,0
2460426A,423952,3298,1.0,0,0
1802815214B,269611,600,0.0,1,1
2000295377A,102843,1139,0.0,0,0
1888831A,25885,1801,1.0,0,1
1800065150C,110452,2699,0.0,1,0
1781472D,89970,2700,0.0,1,0
2000827979A,81380,1500,1.0,1,1
2000815115A,95474,6898,0.0,0,0
2038208D,228396,599,1.0,0,0
140593C,218715,1619,0.0,0,0
123242B,57177,6900,0.0,0,1
225108C,39404,600,0.0,1,0
2000271130C,88572,4201,1.0,0,0
3950062B,211379,3600,0.0,0,1
2000760057B,146594,2398,0.0,1,0
225415C,138253,600,0.0,1,0
2002158417A,88951,900,0.0,0,0
431287B,376,1498,1.0,0,1
295939E,331637,2098,1.0,1,1
565985B,63985,6301,0.0,0,1
2002121653A,20549,2400,1.0,0,0
2001131826E,480112,4799,0.0,0,0
1274028C,437255,179,1.0,1,0
910303B,265201,1498,0.0,0,1
1593230B,503642,959,0.0,1,1
914056E,283853,2100,0.0,0,0
938954A,170982,1500,1.0,1,1
43574191C,32731,901,0.0,0,1
53068D,20570,2401,1.0,0,0
526470E,49051,11400,1.0,1,0
1802925463B,217605,1800,0.0,0,0
1210689B,31750,598,0.0,1,1
510863D,43342,4202,1.0,0,0
2000723476E,46309,1799,1.0,0,1
2002693381E,10332,2879,1.0,1,1
2002138460A,74388,30002,1.0,1,0
720026A,12568,1800,1.0,0,0
940407E,19316,2697,0.0,0,0
1260950E,6502,602,1.0,0,1
561390B,90502,3000,0.0,0,0
783992A,140038,3002,1.0,0,1
2458205A,316930,300,0.0,1,1
949888A,28501,299,0.0,1,1
1800307772A,351631,2401,1.0,0,0
2000173528B,286627,4199,0.0,0,0
2001040983D,130345,1200,0.0,0,1
