AuthorId,user_idx,diet_idx,age_bucket,like_ratio,liked_avg_calories,liked_avg_protein
2001485733C,117949,0,4,0.0,0.0,0.0
2001485765E,117950,2,0,0.0,0.0,0.0
2001485875C,117951,0,2,0.0,0.0,0.0
2001486030D,117952,0,1,0.0,0.0,0.0
2001486045C,117953,2,1,0.0,0.0,0.0
2001486101B,117954,0,1,0.0,0.0,0.0
2001486108D,117955,2,1,0.0,0.0,0.0
2001486145E,117956,2,4,0.0,0.0,0.0
2001486155D,117957,0,4,0.0,0.0,0.0
2001486199D,117958,0,1,0.0,0.0,0.0
2001486207B,117959,2,2,0.0,0.0,0.0
2001486211E,117960,0,4,0.0,0.0,0.0
2001486271E,117961,1,4,0.0,0.0,0.0
2001486276E,117962,2,2,0.0,0.0,0.0
2001486332D,117963,1,4,0.0,0.0,0.0
2001486396D,117964,1,4,0.0,0.0,0.0
2001486429B,117965,0,3,0.0,0.0,0.0
2001486452B,117966,0,4,0.0,0.0,0.0
2001486520E,117967,0,1,0.0,0.0,0.0
2001486554A,117968,2,4,0.0,0.0,0.0
2001486571D,117969,0,1,0.0,0.0,0.0
2001486590C,117970,1,4,0.0,0.0,0.0
2001486626D,117971,2,0,0.0,0.0,0.0
2001486646C,117972,0,4,0.0,0.0,0.0
2001486710A,117973,0,1,0.0,0.0,0.0
2001486741E,117974,0,2,0.0,0.0,0.0
2001486814B,117975,0,4,0.0,0.0,0.0
2001486891D,117976,2,4,0.0,0.0,0.0
2001486911C,117977,0,1,0.0,0.0,0.0
2001486913E,117978,0,4,0.0,0.0,0.0
2001486920E,117979,0,0,0.0,0.0,0.0
2001486921E,117980,2,3,0.0,0.0,0.0
2001487000A,117981,0,1,0.0,0.0,0.0
2001487070A,117982,0,2,0.0,0.0,0.0
2001487104A,117983,1,1,0.0,0.0,0.0
2001487164B,117984,1,4,0.0,0.0,0.0
2001487168B,117985,0,4,0.0,0.0,0.0
2001487267E,117986,0,4,0.0,0.0,0.0
2001487282D,117987,0,4,0.0,0.0,0.0
2001487283E,117988,1,1,0.0,0.0,0.0
2001487303D,117989,0,4,0.0,0.0,0.0
2001487306C,117990,0,3,0.0,0.0,0.0
2001487358A,117991,2,1,0.0,0.0,0.0
2001487360B,117992,0,4,0.0,0.0,0.0
2001487380A,117993,2,3,0.0,0.0,0.0
2001487386E,117994,0,4,0.0,0.0,0.0
2001487430B,117995,0,3,0.0,0.0,0.0
2001487437E,117996,1,2,0.0,0.0,0.0
2001487448A,117997,2,4,0.0,0.0,0.0
2001487458B,117998,0,2,0.0,0.0,0.0
2001487464E,117999,1,2,0.0,0.0,0.0
2001487507D,118000,1,3,0.0,0.0,0.0
2001487511A,118001,2,2,0.0,0.0,0.0
2001487544A,118002,0,4,0.0,0.0,0.0
2001487558E,118003,0,1,0.0,0.0,0.0
2001487614A,118004,1,2,0.0,0.0,0.0
2001487643E,118005,0,4,0.0,0.0,0.0
2001487681D,118006,0,4,0.0,0.0,0.0
2001487686A,118007,2,4,0.0,0.0,0.0
2001487725E,118008,2,4,0.0,0.0,0.0
2001487751E,118009,2,4,0.0,0.0,0.0
2001487781D,118010,0,4,0.0,0.0,0.0
2001487793C,118011,0,2,0.0,0.0,0.0
2001487832A,118012,0,4,0.0,0.0,0.0
2001487841C,118013,2,1,0.0,0.0,0.0
2001487870B,118014,1,2,0.0,0.0,0.0
2001487897D,118015,0,2,0.0,0.0,0.0
2001487935C,118016,2,4,0.0,0.0,0.0
2001487978D,118017,0,1,0.0,0.0,0.0
2001488026D,118018,0,4,0.0,0.0,0.0
2001488067B,118019,0,4,0.0,0.0,0.0
2001488125B,118020,2,4,1.0,519.6,36.8
2001488155B,118021,2,2,0.0,0.0,0.0
2001488177A,118022,0,2,0.0,0.0,0.0
2001488236C,118023,2,4,0.0,0.0,0.0
2001488239C,118024,0,3,0.0,0.0,0.0
2001488248C,118025,0,3,0.0,0.0,0.0
2001488264A,118026,0,2,0.0,0.0,0.0
2001488382A,118027,0,1,0.0,0.0,0.0
2001488395D,118028,1,2,0.0,0.0,0.0
2001488417C,118029,2,4,0.0,0.0,0.0
2001488418D,118030,0,4,0.0,0.0,0.0
2001488438E,118031,2,4,0.0,0.0,0.0
2001488446D,118032,2,2,0.0,0.0,0.0
2001488521C,118033,0,4,0.0,0.0,0.0
2001488570E,118034,0,4,0.0,0.0,0.0
2001488593B,118035,2,4,0.0,0.0,0.0
2001488620E,118036,0,4,0.0,0.0,0.0
2001488665D,118037,0,3,0.5,50.8,0.6
2001488667D,118038,0,4,0.0,0.0,0.0
2001488700A,118039,0,3,0.0,0.0,0.0
2001488724E,118040,2,2,0.0,0.0,0.0
2001488745C,118041,2,2,0.0,0.0,0.0
2001488756D,118042,0,4,0.0,0.0,0.0
2001488792E,118043,1,1,0.0,0.0,0.0
2001488794A,118044,0,4,0.0,0.0,0.0
2001488838C,118045,2,4,0.0,0.0,0.0
2001488885B,118046,2,1,0.0,0.0,0.0
2001488902B,118047,0,4,0.0,0.0,0.0
2001488920B,118048,1,4,0.0,0.0,0.0
2001488921E,118049,2,2,0.0,0.0,0.0
2001488941E,118050,0,2,0.0,0.0,0.0
2001488E,118051,0,4,0.0,0.0,0.0
2001489004C,118052,0,1,0.0,0.0,0.0
2001489010A,118053,1,4,0.0,0.0,0.0
2001489030B,118054,0,4,0.5714285714285714,578.85,21.375
2001489041E,118055,0,4,0.0,0.0,0.0
2001489046B,118056,1,2,0.0,0.0,0.0
2001489059E,118057,2,4,0.0,0.0,0.0
2001489100C,118058,2,4,0.0,0.0,0.0
2001489106A,118059,0,2,0.0,0.0,0.0
2001489110C,118060,1,4,0.0,0.0,0.0
2001489122E,118061,0,2,0.0,0.0,0.0
2001489158B,118062,2,4,0.0,0.0,0.0
2001489212B,118063,1,2,0.0,0.0,0.0
2001489216A,118064,2,4,0.0,0.0,0.0
2001489226E,118065,2,2,0.0,0.0,0.0
2001489274A,118066,0,2,0.0,0.0,0.0
2001489278E,118067,1,2,0.0,0.0,0.0
2001489301B,118068,1,4,0.0,0.0,0.0
2001489335D,118069,2,2,0.0,0.0,0.0
2001489362A,118070,2,2,0.0,0.0,0.0
2001489384D,118071,0,0,0.0,0.0,0.0
2001489386E,118072,0,2,0.0,0.0,0.0
2001489444A,118073,0,1,0.0,0.0,0.0
2001489452E,118074,0,3,0.0,0.0,0.0
2001489516E,118075,0,1,0.0,0.0,0.0
2001489564A,118076,0,3,0.0,0.0,0.0
2001489576B,118077,0,3,0.0,0.0,0.0
2001489624D,118078,0,4,0.0,0.0,0.0
2001489636A,118079,0,4,0.0,0.0,0.0
2001489642C,118080,2,3,0.0,0.0,0.0
2001489650C,118081,1,2,0.0,0.0,0.0
2001489666C,118082,1,3,0.0,0.0,0.0
2001489672A,118083,1,4,0.0,0.0,0.0
2001489680D,118084,2,4,0.0,0.0,0.0
2001489747C,118085,2,2,0.0,0.0,0.0
2001489754E,118086,0,2,0.0,0.0,0.0
2001489819A,118087,2,3,0.0,0.0,0.0
2001489820D,118088,2,1,0.0,0.0,0.0
2001489849D,118089,0,4,0.0,0.0,0.0
2001489878D,118090,1,2,0.0,0.0,0.0
2001489904D,118091,0,1,0.0,0.0,0.0
2001489931E,118092,2,4,0.0,0.0,0.0
2001490019D,118093,0,4,0.0,0.0,0.0
2001490038D,118094,0,1,0.0,0.0,0.0
2001490046E,118095,1,3,0.0,0.0,0.0
2001490070A,118096,2,0,0.0,0.0,0.0
2001490075B,118097,0,4,0.0,0.0,0.0
2001490109C,118098,0,1,0.0,0.0,0.0
2001490159D,118099,0,4,0.0,0.0,0.0
2001490193E,118100,1,1,0.0,0.0,0.0
2001490197B,118101,1,3,0.0,0.0,0.0
2001490349C,118102,2,1,0.0,0.0,0.0
2001490367E,118103,0,4,0.0,0.0,0.0
2001490383C,118104,0,4,0.0,0.0,0.0
2001490402A,118105,1,2,0.0,0.0,0.0
2001490410D,118106,0,4,0.0,0.0,0.0
2001490412B,118107,0,2,0.0,0.0,0.0
2001490439E,118108,2,4,0.0,0.0,0.0
2001490441B,118109,1,2,0.0,0.0,0.0
2001490486B,118110,0,3,0.0,0.0,0.0
2001490492C,118111,0,1,0.0,0.0,0.0
2001490520B,118112,0,3,0.0,0.0,0.0
2001490525A,118113,0,3,0.0,0.0,0.0
2001490543D,118114,2,3,0.0,0.0,0.0
2001490604A,118115,0,4,0.0,0.0,0.0
2001490605D,118116,0,3,0.0,0.0,0.0
2001490722D,118117,2,2,0.0,0.0,0.0
2001490757B,118118,2,4,0.0,0.0,0.0
2001490778C,118119,0,1,0.0,0.0,0.0
2001490834C,118120,0,3,0.0,0.0,0.0
2001490901B,118121,0,1,0.0,0.0,0.0
2001490904B,118122,1,4,0.0,0.0,0.0
2001490935B,118123,1,3,0.0,0.0,0.0
2001491041E,118124,2,3,0.0,0.0,0.0
2001491042E,118125,0,4,0.0,0.0,0.0
2001491054A,118126,2,4,0.0,0.0,0.0
2001491065B,118127,0,2,0.0,0.0,0.0
2001491108D,118128,2,2,0.0,0.0,0.0
2001491182C,118129,2,4,0.0,0.0,0.0
2001491235D,118130,0,4,0.0,0.0,0.0
2001491245D,118131,0,3,0.0,0.0,0.0
2001491283A,118132,1,4,0.0,0.0,0.0
2001491284D,118133,0,4,0.0,0.0,0.0
2001491286B,118134,0,4,0.0,0.0,0.0
2001491308C,118135,0,1,0.0,0.0,0.0
2001491385C,118136,2,1,0.0,0.0,0.0
2001491401D,118137,1,1,0.0,0.0,0.0
2001491466D,118138,2,2,0.0,0.0,0.0
2001491476B,118139,0,4,0.0,0.0,0.0
2001491492C,118140,0,1,0.0,0.0,0.0
2001491543E,118141,2,4,0.0,0.0,0.0
2001491716A,118142,2,2,0.0,0.0,0.0
2001491731D,118143,0,0,0.0,0.0,0.0
2001491749A,118144,1,2,0.0,0.0,0.0
2001491787D,118145,0,2,0.0,0.0,0.0
2001491823E,118146,2,1,0.0,0.0,0.0
2001491831A,118147,1,2,0.0,0.0,0.0
2001491853E,118148,1,2,0.0,0.0,0.0
2001491874A,118149,0,1,0.0,0.0,0.0
2001491946A,118150,0,4,0.0,0.0,0.0
2001491994C,118151,0,3,0.0,0.0,0.0
2001492003C,118152,1,1,0.0,0.0,0.0
2001492030C,118153,0,4,0.0,0.0,0.0
2001492033E,118154,0,1,0.0,0.0,0.0
2001492057B,118155,0,4,0.0,0.0,0.0
2001492061C,118156,0,4,0.0,0.0,0.0
2001492077D,118157,2,1,0.0,0.0,0.0
2001492092D,118158,1,0,0.0,0.0,0.0
2001492098A,118159,2,1,0.0,0.0,0.0
2001492114E,118160,0,4,0.0,0.0,0.0
2001492126B,118161,0,1,0.0,0.0,0.0
2001492137E,118162,0,2,0.0,0.0,0.0
2001492165B,118163,2,0,0.0,0.0,0.0
2001492204B,118164,0,2,0.0,0.0,0.0
2001492216B,118165,2,3,0.0,0.0,0.0
2001492267A,118166,0,4,0.0,0.0,0.0
2001492277E,118167,0,0,0.0,0.0,0.0
2001492356C,118168,1,1,0.0,0.0,0.0
2001492368E,118169,0,4,0.0,0.0,0.0
2001492441D,118170,1,3,0.0,0.0,0.0
2001492451A,118171,0,3,0.0,0.0,0.0
2001492472A,118172,1,4,0.0,0.0,0.0
2001492493B,118173,1,2,0.0,0.0,0.0
2001492495B,118174,0,3,0.0,0.0,0.0
2001492498E,118175,2,1,0.0,0.0,0.0
2001492522E,118176,2,2,0.0,0.0,0.0
2001492528E,118177,0,0,0.0,0.0,0.0
2001492545E,118178,1,2,0.0,0.0,0.0
2001492548E,118179,0,3,0.0,0.0,0.0
2001492556C,118180,0,4,0.0,0.0,0.0
2001492566C,118181,0,3,0.0,0.0,0.0
2001492596E,118182,0,1,0.0,0.0,0.0
2001492617E,118183,2,0,0.0,0.0,0.0
2001492619E,118184,0,1,0.0,0.0,0.0
2001492642B,118185,0,2,0.0,0.0,0.0
2001492648E,118186,2,2,0.0,0.0,0.0
2001492665A,118187,0,2,0.0,0.0,0.0
2001492726D,118188,2,1,0.0,0.0,0.0
2001492784D,118189,1,4,0.0,0.0,0.0
2001492785C,118190,0,4,0.0,0.0,0.0
2001492791D,118191,0,3,0.0,0.0,0.0
2001492796A,118192,0,2,0.0,0.0,0.0
2001492835B,118193,0,2,0.0,0.0,0.0
2001492890A,118194,2,1,0.0,0.0,0.0
2001492898A,118195,0,4,0.0,0.0,0.0
2001492924A,118196,1,4,0.0,0.0,0.0
2001492954B,118197,2,3,0.0,0.0,0.0
2001492976C,118198,0,1,0.0,0.0,0.0
2001492985B,118199,0,4,0.0,0.0,0.0
2001493024A,118200,1,4,0.0,0.0,0.0
2001493091B,118201,0,4,0.0,0.0,0.0
2001493129B,118202,0,4,0.0,0.0,0.0
2001493137A,118203,0,4,0.0,0.0,0.0
2001493162C,118204,2,4,0.0,0.0,0.0
2001493206E,118205,0,3,0.0,0.0,0.0
2001493209B,118206,0,3,0.047619047619047616,6319.1,109.05
2001493224A,118207,0,4,0.0,0.0,0.0
2001493232A,118208,0,4,0.0,0.0,0.0
2001493246C,118209,0,2,0.0,0.0,0.0
2001493324D,118210,0,3,0.0,0.0,0.0
2001493325D,118211,0,2,0.0,0.0,0.0
2001493358B,118212,2,3,0.0,0.0,0.0
2001493377B,118213,2,1,0.0,0.0,0.0
2001493383B,118214,1,4,0.0,0.0,0.0
2001493388E,118215,0,1,0.0,0.0,0.0
2001493415B,118216,0,4,0.0,0.0,0.0
2001493417E,118217,2,4,0.0,0.0,0.0
2001493448E,118218,1,4,0.0,0.0,0.0
2001493480A,118219,0,3,0.0,0.0,0.0
2001493501B,118220,0,1,0.0,0.0,0.0
2001493508E,118221,0,2,0.0,0.0,0.0
2001493569E,118222,0,4,0.0,0.0,0.0
2001493583D,118223,0,0,0.0,0.0,0.0
2001493595D,118224,1,4,0.0,0.0,0.0
2001493602A,118225,0,1,0.0,0.0,0.0
2001493622E,118226,2,4,0.0,0.0,0.0
2001493632C,118227,0,4,0.0,0.0,0.0
2001493652D,118228,2,4,0.0,0.0,0.0
2001493694B,118229,2,4,1.0,1283.6,53.9
2001493742D,118230,0,4,0.0,0.0,0.0
2001493791C,118231,0,4,0.0,0.0,0.0
2001493793A,118232,2,0,0.0,0.0,0.0
2001493813B,118233,0,4,0.0,0.0,0.0
2001493833B,118234,1,4,0.0,0.0,0.0
2001493837A,118235,2,4,0.0,0.0,0.0
2001493841E,118236,0,4,0.0,0.0,0.0
2001493881A,118237,2,1,0.0,0.0,0.0
2001493910D,118238,0,4,0.0,0.0,0.0
2001493912D,118239,0,1,0.0,0.0,0.0
2001493920B,118240,0,1,0.0,0.0,0.0
2001493927D,118241,1,2,0.0,0.0,0.0
2001493928C,118242,0,4,0.0,0.0,0.0
2001493940D,118243,1,3,0.0,0.0,0.0
2001493949C,118244,0,2,0.0,0.0,0.0
2001493966B,118245,1,4,0.0,0.0,0.0
2001493988C,118246,0,4,0.0,0.0,0.0
2001493997A,118247,2,4,0.0,0.0,0.0
2001494017C,118248,0,1,0.0,0.0,0.0
2001494026C,118249,2,4,0.0,0.0,0.0
2001494042D,118250,2,4,0.0,0.0,0.0
2001494060B,118251,1,4,0.0,0.0,0.0
2001494069D,118252,2,3,0.0,0.0,0.0
2001494098C,118253,2,2,0.0,0.0,0.0
2001494111A,118254,1,4,0.0,0.0,0.0
2001494139E,118255,0,1,0.0,0.0,0.0
2001494162B,118256,2,4,0.0,0.0,0.0
2001494215A,118257,0,4,0.0,0.0,0.0
2001494217A,118258,0,3,0.0,0.0,0.0
2001494245B,118259,2,2,0.0,0.0,0.0
2001494249B,118260,2,4,0.0,0.0,0.0
2001494297E,118261,2,1,0.0,0.0,0.0
2001494310A,118262,0,1,0.0,0.0,0.0
2001494349D,118263,2,4,0.0,0.0,0.0
2001494351E,118264,1,2,0.0,0.0,0.0
2001494361C,118265,1,3,0.0,0.0,0.0
2001494363D,118266,0,4,0.0,0.0,0.0
2001494456B,118267,1,1,0.0,0.0,0.0
2001494461E,118268,2,4,0.0,0.0,0.0
2001494536D,118269,2,2,0.0,0.0,0.0
2001494545C,118270,0,3,0.0,0.0,0.0
2001494546B,118271,1,3,0.0,0.0,0.0
2001494672C,118272,0,3,0.0,0.0,0.0
2001494710B,118273,0,1,0.0,0.0,0.0
2001494722B,118274,2,3,0.0,0.0,0.0
2001494729A,118275,1,3,0.0,0.0,0.0
2001494764B,118276,1,2,0.0,0.0,0.0
2001494771B,118277,0,4,0.0,0.0,0.0
2001494776A,118278,0,2,0.0,0.0,0.0
2001494871B,118279,0,1,0.0,0.0,0.0
2001494956A,118280,0,1,0.0,0.0,0.0
2001494966E,118281,0,1,0.0,0.0,0.0
2001494983A,118282,0,1,0.0,0.0,0.0
2001494993A,118283,1,1,0.0,0.0,0.0
2001495013E,118284,0,2,0.0,0.0,0.0
2001495023A,118285,0,4,0.0,0.0,0.0
2001495041E,118286,2,4,0.0,0.0,0.0
2001495047E,118287,0,0,0.0,0.0,0.0
2001495071B,118288,1,4,0.0,0.0,0.0
2001495073D,118289,0,1,0.0,0.0,0.0
2001495074A,118290,0,3,0.0,0.0,0.0
2001495079E,118291,2,4,0.0,0.0,0.0
2001495082A,118292,2,1,0.0,0.0,0.0
2001495084B,118293,0,4,0.0,0.0,0.0
2001495085D,118294,2,1,0.0,0.0,0.0
2001495133E,118295,0,4,0.0,0.0,0.0
2001495143C,118296,1,2,0.0,0.0,0.0
2001495154A,118297,1,1,0.0,0.0,0.0
2001495163C,118298,0,1,0.0,0.0,0.0
2001495232A,118299,0,4,0.2,90.15,1.5999999999999999
2001495244A,118300,0,4,0.0,0.0,0.0
2001495257C,118301,0,2,0.0,0.0,0.0
2001495307A,118302,0,4,0.0,0.0,0.0
2001495336D,118303,0,3,0.0,0.0,0.0
2001495342B,118304,1,2,0.0,0.0,0.0
2001495386E,118305,0,0,0.0,0.0,0.0
2001495394A,118306,2,4,0.0,0.0,0.0
2001495402B,118307,0,1,0.0,0.0,0.0
2001495429E,118308,2,4,0.0,0.0,0.0
2001495438C,118309,0,0,0.0,0.0,0.0
2001495458E,118310,1,4,0.0,0.0,0.0
2001495516D,118311,2,2,0.0,0.0,0.0
2001495559A,118312,2,2,0.0,0.0,0.0
2001495563C,118313,2,4,0.0,0.0,0.0
2001495579D,118314,0,4,0.25,253.0,25.9
2001495609A,118315,0,4,0.0,0.0,0.0
2001495684E,118316,2,4,0.0,0.0,0.0
2001495703B,118317,0,4,0.0,0.0,0.0
2001495707E,118318,0,4,0.0,0.0,0.0
2001495724A,118319,2,4,0.0,0.0,0.0
2001495760A,118320,0,4,0.0,0.0,0.0
2001495781B,118321,2,4,0.0,0.0,0.0
2001495802C,118322,0,3,0.0,0.0,0.0
2001495833A,118323,0,2,0.0,0.0,0.0
2001495852A,118324,0,4,0.0,0.0,0.0
2001495857D,118325,1,4,0.0,0.0,0.0
2001495916C,118326,0,3,0.0,0.0,0.0
2001495929B,118327,2,1,0.0,0.0,0.0
2001495932C,118328,2,4,0.0,0.0,0.0
2001495935E,118329,0,1,0.0,0.0,0.0
2001495939B,118330,0,4,0.0,0.0,0.0
2001495940A,118331,2,1,0.0,0.0,0.0
2001495992D,118332,0,2,0.0,0.0,0.0
2001496006D,118333,0,4,0.0,0.0,0.0
2001496045D,118334,1,4,0.0,0.0,0.0
2001496072C,118335,0,3,0.0,0.0,0.0
2001496074C,118336,1,4,0.0,0.0,0.0
2001496103C,118337,0,2,0.0,0.0,0.0
2001496184C,118338,2,4,0.0,0.0,0.0
2001496225C,118339,2,4,0.0,0.0,0.0
2001496259A,118340,0,3,0.0,0.0,0.0
2001496262C,118341,0,3,0.0,0.0,0.0
2001496277E,118342,0,3,0.0,0.0,0.0
2001496287B,118343,2,4,0.0,0.0,0.0
2001496288B,118344,1,4,0.0,0.0,0.0
2001496318E,118345,1,2,0.0,0.0,0.0
2001496344D,118346,0,4,0.0,0.0,0.0
2001496350E,118347,0,4,0.0,0.0,0.0
2001496356C,118348,0,3,0.0,0.0,0.0
2001496421C,118349,1,2,0.0,0.0,0.0
2001496423B,118350,1,2,0.0,0.0,0.0
2001496454D,118351,0,4,0.0,0.0,0.0
2001496456B,118352,2,2,0.0,0.0,0.0
2001496473A,118353,0,1,0.0,0.0,0.0
2001496517E,118354,0,2,0.0,0.0,0.0
2001496521A,118355,0,0,0.0,0.0,0.0
2001496565E,118356,2,4,0.0,0.0,0.0
2001496576A,118357,0,2,0.0,0.0,0.0
2001496587E,118358,2,4,0.0,0.0,0.0
2001496619B,118359,2,1,0.0,0.0,0.0
2001496630B,118360,0,1,0.0,0.0,0.0
2001496646D,118361,0,4,0.0,0.0,0.0
2001496654A,118362,1,4,0.0,0.0,0.0
2001496673E,118363,2,4,0.0,0.0,0.0
2001496692C,118364,0,3,0.0,0.0,0.0
2001496693E,118365,1,2,0.0,0.0,0.0
2001496700B,118366,0,1,0.0,0.0,0.0
2001496714C,118367,0,2,0.0,0.0,0.0
2001496728C,118368,0,4,0.0,0.0,0.0
2001496735C,118369,1,4,0.0,0.0,0.0
2001496746D,118370,2,4,0.0,0.0,0.0
2001496754C,118371,2,4,0.0,0.0,0.0
2001496772C,118372,0,3,0.0,0.0,0.0
2001496841D,118373,0,2,0.0,0.0,0.0
2001496846D,118374,1,4,0.0,0.0,0.0
2001496862A,118375,0,4,0.0,0.0,0.0
2001496894D,118376,1,4,0.0,0.0,0.0
2001496897E,118377,2,2,0.0,0.0,0.0
2001496912E,118378,2,0,0.0,0.0,0.0
2001496918D,118379,2,2,0.0,0.0,0.0
2001496936C,118380,0,0,0.0,0.0,0.0
2001496939C,118381,1,4,0.0,0.0,0.0
2001497001B,118382,1,4,0.0,0.0,0.0
2001497035A,118383,2,3,0.0,0.0,0.0
2001497076E,118384,0,1,0.0,0.0,0.0
2001497082B,118385,0,0,0.0,0.0,0.0
2001497096B,118386,1,3,0.0,0.0,0.0
2001497131E,118387,0,1,0.0,0.0,0.0
2001497152A,118388,0,4,0.0,0.0,0.0
2001497157E,118389,1,4,0.0,0.0,0.0
2001497184B,118390,2,3,0.0,0.0,0.0
2001497244A,118391,0,1,0.0,0.0,0.0
2001497311B,118392,1,4,0.0,0.0,0.0
2001497344A,118393,1,4,0.0,0.0,0.0
2001497356A,118394,1,4,0.0,0.0,0.0
2001497376E,118395,0,4,0.0,0.0,0.0
2001497414A,118396,2,4,0.0,0.0,0.0
2001497430B,118397,0,4,0.0,0.0,0.0
2001497454A,118398,1,4,0.0,0.0,0.0
2001497463C,118399,1,1,0.0,0.0,0.0
2001497509B,118400,0,1,0.0,0.0,0.0
2001497520B,118401,0,0,0.0,0.0,0.0
2001497531E,118402,2,1,0.0,0.0,0.0
2001497537E,118403,1,0,0.0,0.0,0.0
2001497551C,118404,1,0,0.0,0.0,0.0
2001497564B,118405,0,1,0.0,0.0,0.0
2001497574B,118406,2,4,0.0,0.0,0.0
2001497620B,118407,1,4,0.0,0.0,0.0
2001497627D,118408,2,4,0.0,0.0,0.0
2001497637A,118409,1,2,0.0,0.0,0.0
2001497638A,118410,2,4,0.0,0.0,0.0
2001497668E,118411,0,4,1.0,77.3,0.0
2001497706B,118412,0,4,0.0,0.0,0.0
2001497716D,118413,2,3,0.0,0.0,0.0
2001497753E,118414,0,1,0.0,0.0,0.0
2001497770A,118415,1,0,0.0,0.0,0.0
2001497779A,118416,0,2,0.0,0.0,0.0
2001497806D,118417,0,2,0.0,0.0,0.0
2001497850E,118418,0,3,0.0,0.0,0.0
2001497872B,118419,1,2,0.0,0.0,0.0
2001497884E,118420,0,1,0.0,0.0,0.0
2001497929D,118421,0,4,0.0,0.0,0.0
2001497944E,118422,0,2,0.0,0.0,0.0
2001497956A,118423,0,4,0.0,0.0,0.0
2001497969E,118424,0,1,0.0,0.0,0.0
2001497981B,118425,0,3,0.0,0.0,0.0
2001498056A,118426,0,3,0.0,0.0,0.0
2001498123A,118427,2,4,0.0,0.0,0.0
2001498138E,118428,0,4,0.0,0.0,0.0
2001498166B,118429,0,1,0.0,0.0,0.0
2001498168D,118430,2,2,0.0,0.0,0.0
2001498179C,118431,0,3,0.0,0.0,0.0
2001498181C,118432,1,4,0.0,0.0,0.0
2001498204E,118433,0,1,0.0,0.0,0.0
2001498211B,118434,0,4,0.0,0.0,0.0
2001498215A,118435,0,4,0.0,0.0,0.0
2001498219D,118436,0,4,0.0,0.0,0.0
2001498227D,118437,2,2,0.0,0.0,0.0
2001498231C,118438,0,4,0.0,0.0,0.0
2001498248C,118439,1,4,0.0,0.0,0.0
2001498254C,118440,0,1,0.0,0.0,0.0
2001498280D,118441,2,1,0.0,0.0,0.0
2001498281D,118442,0,2,0.0,0.0,0.0
2001498305E,118443,0,4,0.2857142857142857,337.5,10.95
2001498324C,118444,0,4,0.0,0.0,0.0
2001498340A,118445,0,1,0.0,0.0,0.0
2001498343B,118446,1,4,0.0,0.0,0.0
2001498383D,118447,2,1,1.0,980.3,73.8
2001498435B,118448,0,0,0.0,0.0,0.0
2001498457B,118449,0,4,0.0,0.0,0.0
2001498468C,118450,0,3,0.0,0.0,0.0
2001498514E,118451,0,4,0.0,0.0,0.0
2001498521E,118452,1,4,0.0,0.0,0.0
2001498526D,118453,2,0,0.0,0.0,0.0
2001498528D,118454,0,4,0.0,0.0,0.0
2001498536B,118455,2,1,0.0,0.0,0.0
2001498538D,118456,1,4,0.0,0.0,0.0
2001498544A,118457,0,2,0.0,0.0,0.0
2001498562C,118458,2,4,0.0,0.0,0.0
2001498563B,118459,0,4,0.0,0.0,0.0
2001498616D,118460,0,3,0.0,0.0,0.0
2001498661E,118461,2,2,0.0,0.0,0.0
2001498668C,118462,0,4,0.0,0.0,0.0
2001498677C,118463,0,4,0.0,0.0,0.0
2001498689B,118464,0,4,0.0,0.0,0.0
2001498690B,118465,0,4,0.0,0.0,0.0
2001498699D,118466,2,4,0.0,0.0,0.0
2001498750B,118467,1,1,0.0,0.0,0.0
2001498807A,118468,0,4,0.0,0.0,0.0
2001498808E,118469,2,1,0.0,0.0,0.0
2001498878D,118470,1,1,0.0,0.0,0.0
2001498882E,118471,2,2,0.0,0.0,0.0
2001498895E,118472,2,2,0.0,0.0,0.0
2001498896C,118473,2,3,0.0,0.0,0.0
2001498926E,118474,2,2,0.0,0.0,0.0
2001498933D,118475,2,4,1.0,855.8,19.4
2001498983A,118476,2,2,0.0,0.0,0.0
2001499032C,118477,1,3,0.0,0.0,0.0
2001499071A,118478,2,3,1.0,208.8,25.8
2001499088C,118479,1,2,0.0,0.0,0.0
2001499094B,118480,0,4,1.0,566.1,13.7
2001499108B,118481,0,4,0.0,0.0,0.0
2001499115E,118482,2,4,0.0,0.0,0.0
2001499153A,118483,1,1,0.0,0.0,0.0
2001499284D,118484,0,4,0.0,0.0,0.0
2001499292D,118485,0,4,0.0,0.0,0.0
2001499294A,118486,0,0,0.0,0.0,0.0
2001499351C,118487,0,4,0.0,0.0,0.0
2001499361D,118488,2,4,0.0,0.0,0.0
2001499370D,118489,0,2,0.0,0.0,0.0
2001499386E,118490,2,4,0.0,0.0,0.0
2001499406A,118491,1,4,0.0,0.0,0.0
2001499413E,118492,0,4,0.0,0.0,0.0
2001499466A,118493,2,2,0.0,0.0,0.0
2001499542A,118494,1,2,0.0,0.0,0.0
2001499597A,118495,2,2,0.0,0.0,0.0
2001499629E,118496,2,3,0.0,0.0,0.0
2001499653B,118497,0,4,0.14893617021276595,421.61428571428576,21.228571428571428
2001499658C,118498,1,3,0.0,0.0,0.0
2001499691B,118499,2,2,0.0,0.0,0.0
2001499714D,118500,0,4,0.0,0.0,0.0
2001499761D,118501,2,1,0.0,0.0,0.0
2001499775C,118502,2,0,0.0,0.0,0.0
2001499778B,118503,2,3,0.0,0.0,0.0
2001499780E,118504,1,4,0.0,0.0,0.0
